t_device,t_host,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,dropped_before,buttons,seq
183.750000,313.052590,2.92944,-0.79339,-1.58678,0.01415,0.12444,0.99967,0,0,36986
183.755000,313.052590,2.92944,-1.34266,-1.76987,0.01391,0.12420,1.00406,0,0,36987
183.760000,313.052590,3.05150,-1.89193,-1.83090,0.01196,0.12615,1.00455,0,0,36988
183.765000,313.053013,3.47871,-2.44120,-1.83090,0.00708,0.13005,1.00406,0,0,36989
183.770000,313.053013,3.96695,-2.86841,-1.76987,0.00805,0.12786,1.00138,0,0,36990
183.775000,313.053013,4.08901,-3.11253,-1.52575,0.01342,0.12761,0.99674,0,0,36991
183.780000,313.053155,3.60077,-3.05150,-1.03751,0.01440,0.13054,0.99528,0,0,36992
183.785000,313.053155,2.86841,-2.50223,-0.48824,0.01513,0.13200,0.99430,0,0,36993
183.790000,313.053155,1.89193,-1.83090,-0.06103,0.01903,0.13347,0.99064,0,0,36994
183.795000,313.053365,0.91545,-1.58678,-0.06103,0.01903,0.13396,0.98796,0,0,36995
183.800000,313.053365,0.18309,-1.15957,-0.18309,0.01586,0.13249,0.98674,0,0,36996
183.805000,313.053365,-0.30515,-0.54927,-0.36618,0.01391,0.13054,0.98674,0,0,36997
183.810000,313.053527,-0.42721,0.06103,-1.03751,0.01318,0.12883,0.98747,0,0,36998
183.815000,313.053527,-0.18309,0.48824,-1.34266,0.01440,0.13298,0.99235,0,0,36999
183.820000,313.053527,0.54927,0.54927,-1.64781,0.01659,0.14030,0.99869,0,0,37000
183.825000,313.053650,1.40369,0.42721,-1.70884,0.01830,0.14542,1.00308,0,0,37001
183.830000,313.053650,1.76987,0.42721,-1.46472,0.01732,0.15030,1.00406,0,0,37002
183.835000,313.053650,1.03751,0.97648,-1.03751,0.01147,0.15396,1.00430,0,0,37003
183.840000,313.053773,-0.06103,1.40369,-0.91545,0.00537,0.15958,1.00552,0,0,37004
183.845000,313.053773,-1.34266,1.95296,-0.91545,0.00390,0.16324,1.00601,0,0,37005
183.850000,313.053773,-2.56326,2.25811,-0.91545,0.00634,0.16275,1.00894,0,0,37006
183.855000,313.053894,-3.84489,2.19708,-0.61030,0.00854,0.16324,1.01016,0,0,37007
183.860000,313.053894,-4.76034,1.95296,-0.06103,0.00854,0.16275,1.01138,0,0,37008
183.865000,313.053894,-4.69931,1.52575,0.42721,0.01098,0.16006,1.00943,0,0,37009
183.870000,313.054014,-4.08901,1.22060,0.79339,0.01440,0.15543,1.00772,0,0,37010
183.875000,313.054014,-3.17356,0.85442,1.09854,0.01440,0.14957,1.00674,0,0,37011
183.880000,313.054014,-2.01399,0.12206,1.28163,0.01391,0.14518,1.00528,0,0,37012
183.885000,313.054138,-0.61030,-0.67133,1.46472,0.01513,0.14128,1.00089,0,0,37013
183.890000,313.054138,0.42721,-1.40369,1.64781,0.01781,0.13664,0.99528,0,0,37014
183.895000,313.054138,0.61030,-1.70884,1.89193,0.01684,0.13249,0.99162,0,0,37015
183.900000,313.054319,-0.06103,-1.70884,2.01399,0.00976,0.12615,0.98796,0,0,37016
183.905000,313.054319,-0.85442,-1.52575,1.83090,0.00732,0.11785,0.98308,0,0,37017
183.910000,313.054319,-1.64781,-0.79339,1.34266,0.00732,0.11541,0.97868,0,0,37018
183.915000,313.054443,-2.44120,0.36618,0.54927,0.00732,0.11297,0.97649,0,0,37019
183.920000,313.054443,-2.68532,0.91545,-0.12206,0.00610,0.11297,0.97673,0,0,37020
183.925000,313.054443,-2.80738,1.28163,-0.91545,0.00293,0.11370,0.98186,0,0,37021
183.930000,313.054572,-2.74635,1.58678,-1.76987,0.00415,0.11297,0.98552,0,0,37022
183.935000,313.054572,-2.07502,1.70884,-2.68532,0.00952,0.11590,0.98844,0,0,37023
183.940000,313.054572,-1.58678,1.52575,-3.17356,0.01293,0.11834,0.99088,0,0,37024
183.945000,313.054694,-1.09854,1.34266,-3.47871,0.01122,0.12127,0.99210,0,0,37025
183.950000,313.054694,-0.67133,1.46472,-3.66180,0.00293,0.12566,0.99357,0,0,37026
183.955000,313.054694,-0.30515,1.58678,-3.96695,0.00098,0.12834,0.99454,0,0,37027
183.960000,313.054816,0.12206,1.46472,-4.33313,0.00561,0.13469,0.99674,0,0,37028
183.965000,313.054816,0.36618,1.46472,-4.27210,0.00878,0.14518,0.99918,0,0,37029
183.970000,313.054816,0.06103,1.40369,-3.90592,0.00683,0.15445,1.00113,0,0,37030
183.975000,313.054937,-0.48824,1.28163,-3.29562,0.00464,0.16080,1.00138,0,0,37031
183.980000,313.054937,-1.03751,1.28163,-2.38017,0.00537,0.16128,1.00089,0,0,37032
183.985000,313.054937,-1.46472,1.52575,-1.70884,0.00781,0.16177,1.00016,0,0,37033
183.990000,313.055058,-1.95296,1.95296,-1.03751,0.00561,0.16226,1.00186,0,0,37034
183.995000,313.055058,-2.56326,2.25811,0.12206,0.00781,0.15592,1.00528,0,0,37035
184.000000,313.055058,-2.44120,2.25811,1.09854,0.01269,0.14518,1.00918,0,0,37036
184.005000,313.055181,-1.95296,2.19708,1.83090,0.01391,0.13908,1.01236,0,0,37037
184.010000,313.055181,-0.30515,1.15957,2.38017,0.00927,0.13396,1.01455,0,0,37038
184.015000,313.055181,1.28163,0.30515,2.38017,0.00488,0.13127,1.01480,0,0,37039
184.020000,313.055354,2.74635,-0.61030,2.01399,0.00439,0.12810,1.01138,0,0,37040
184.025000,313.055354,3.72283,-1.03751,1.34266,0.00488,0.12615,1.00455,0,0,37041
184.030000,313.055354,3.96695,-0.91545,0.73236,0.00610,0.12590,1.00113,0,0,37042
184.035000,313.055479,3.60077,-0.24412,0.12206,0.00805,0.12712,0.99942,0,0,37043
184.040000,313.055479,2.80738,0.48824,-0.06103,0.00927,0.13103,1.00308,0,0,37044
184.045000,313.055479,2.01399,0.36618,0.06103,0.01049,0.13420,1.00552,0,0,37045
184.050000,313.055602,1.58678,-0.18309,-0.06103,0.01049,0.13640,1.00430,0,0,37046
184.055000,313.055602,1.28163,-0.48824,-0.36618,0.01000,0.13713,1.00308,0,0,37047
184.060000,313.055602,0.85442,0.00000,-0.79339,0.01000,0.13762,1.00382,0,0,37048
184.065000,313.055724,0.54927,0.36618,-1.03751,0.01049,0.13957,1.00382,0,0,37049
184.070000,313.055724,0.36618,0.36618,-0.85442,0.01025,0.14030,1.00479,0,0,37050
184.075000,313.055724,0.18309,0.06103,-0.79339,0.01049,0.14152,1.00504,0,0,37051
184.080000,313.055850,-0.12206,-0.12206,-0.91545,0.00878,0.14347,1.00186,0,0,37052
184.085000,313.055850,-1.09854,-0.18309,-0.91545,0.00805,0.14664,0.99894,0,0,37053
184.090000,313.055850,-2.50223,0.06103,-0.48824,0.00830,0.14811,0.99772,0,0,37054
184.095000,313.055971,-3.17356,0.36618,0.00000,0.00854,0.14957,0.99430,0,0,37055
184.100000,313.055971,-3.29562,0.79339,0.42721,0.00976,0.14835,0.98698,0,0,37056
184.105000,313.055971,-2.92944,0.91545,0.91545,0.01098,0.14445,0.98332,0,0,37057
184.110000,313.056091,-2.01399,1.28163,1.28163,0.00927,0.14079,0.98552,0,0,37058
184.115000,313.056091,-0.85442,1.40369,1.52575,0.01000,0.13688,0.99040,0,0,37059
184.120000,313.056091,0.48824,1.03751,1.52575,0.01122,0.13225,0.99357,0,0,37060
184.125000,313.056212,1.64781,0.67133,1.34266,0.01171,0.12956,0.99454,0,0,37061
184.130000,313.056212,2.68532,0.36618,1.22060,0.01220,0.12883,0.99576,0,0,37062
184.135000,313.056212,3.35665,0.06103,1.09854,0.01440,0.13005,0.99796,0,0,37063
184.140000,313.056412,3.41768,-0.18309,0.97648,0.01537,0.13152,1.00113,0,0,37064
184.145000,313.056412,3.29562,-0.67133,0.73236,0.01415,0.13274,1.00040,0,0,37065
184.150000,313.056412,2.92944,-0.97648,0.24412,0.01196,0.13542,0.99869,0,0,37066
184.155000,313.056536,2.31914,-1.09854,-0.12206,0.01122,0.13859,0.99528,0,0,37067
184.160000,313.056536,1.15957,-1.03751,-0.36618,0.01293,0.14176,0.98844,0,0,37068
184.165000,313.056536,-0.12206,-0.54927,-0.61030,0.01391,0.14201,0.98137,0,0,37069
184.170000,313.056674,-1.09854,0.30515,-0.79339,0.01342,0.14274,0.97454,0,0,37070
184.175000,313.056674,-1.83090,1.22060,-0.73236,0.01269,0.14445,0.97478,0,0,37071
184.180000,313.056674,-2.13605,1.83090,-0.61030,0.01196,0.14518,0.97990,0,0,37072
184.185000,313.056796,-1.83090,2.01399,-0.48824,0.01122,0.14884,0.98552,0,0,37073
184.190000,313.056796,-1.15957,1.89193,-0.30515,0.01098,0.15250,0.99308,0,0,37074
184.195000,313.056796,-0.61030,1.89193,0.06103,0.01244,0.15494,0.99747,0,0,37075
184.200000,313.056917,-0.36618,1.89193,0.61030,0.01342,0.15567,1.00186,0,0,37076
184.205000,313.056917,0.00000,1.76987,1.09854,0.01196,0.15396,1.00870,0,0,37077
184.210000,313.056917,0.67133,1.28163,1.58678,0.01000,0.15226,1.01187,0,0,37078
184.215000,313.057045,1.58678,0.36618,1.95296,0.00952,0.14982,1.00870,0,0,37079
184.220000,313.057045,2.01399,0.06103,1.76987,0.01000,0.14298,1.00235,0,0,37080
184.225000,313.057045,1.89193,0.42721,1.46472,0.01122,0.13591,0.99601,0,0,37081
184.230000,313.057167,1.34266,1.46472,1.40369,0.01025,0.13591,0.99552,0,0,37082
184.235000,313.057167,0.24412,2.31914,1.28163,0.00781,0.13469,0.99820,0,0,37083
184.240000,313.057167,-0.54927,2.25811,0.97648,0.00561,0.13200,0.99942,0,0,37084
184.245000,313.057339,-1.28163,2.19708,0.30515,0.00244,0.13103,1.00186,0,0,37085
184.250000,313.057339,-1.89193,2.31914,-0.48824,0.00098,0.12956,1.00382,0,0,37086
184.255000,313.057339,-2.07502,2.19708,-1.22060,0.00342,0.12761,1.00504,0,0,37087
184.260000,313.057462,-1.76987,1.52575,-1.58678,0.00756,0.12639,1.00626,0,0,37088
184.265000,313.057462,-0.73236,0.42721,-1.58678,0.01122,0.13005,1.00430,0,0,37089
184.270000,313.057462,0.12206,-0.12206,-1.15957,0.00854,0.13542,0.99820,0,0,37090
184.275000,313.057582,0.73236,-0.18309,-0.48824,0.00586,0.13884,0.99576,0,0,37091
184.280000,313.057582,1.15957,0.18309,-0.06103,0.00415,0.14201,0.99674,0,0,37092
184.285000,313.057582,1.46472,0.42721,0.18309,0.00439,0.14298,0.99991,0,0,37093
184.290000,313.057706,1.28163,0.48824,0.12206,0.00634,0.14347,1.00235,0,0,37094
184.295000,313.057706,0.73236,0.67133,0.12206,0.00976,0.14372,1.00308,0,0,37095
184.300000,313.057706,-0.06103,0.97648,0.36618,0.01098,0.14445,1.00382,0,0,37096
184.305000,313.057832,-0.79339,1.15957,0.85442,0.00878,0.14616,1.00650,0,0,37097
184.310000,313.057832,-1.28163,1.70884,1.09854,0.00390,0.14689,1.01089,0,0,37098
184.315000,313.057832,-1.40369,1.83090,1.22060,0.00268,0.14494,1.01431,0,0,37099
184.320000,313.057953,-1.03751,1.46472,1.46472,0.00220,0.14250,1.01650,0,0,37100
184.325000,313.057953,-0.36618,0.85442,1.64781,0.00098,0.14128,1.01772,0,0,37101
184.330000,313.057953,0.54927,0.06103,1.70884,-0.00049,0.13957,1.01748,0,0,37102
184.335000,313.058075,1.46472,-0.61030,1.70884,-0.00244,0.13713,1.01358,0,0,37103
184.340000,313.058075,2.31914,-1.28163,1.40369,-0.00317,0.13493,1.00870,0,0,37104
184.345000,313.058075,2.50223,-1.22060,0.91545,0.00000,0.13054,1.00455,0,0,37105
184.350000,313.058199,2.19708,-0.97648,0.54927,0.00390,0.13078,0.99991,0,0,37106
184.355000,313.058199,1.40369,-0.54927,0.36618,0.00268,0.13591,0.99576,0,0,37107
184.360000,313.058199,0.00000,0.36618,0.18309,0.00195,0.13981,0.99503,0,0,37108
184.365000,313.058350,-0.97648,1.03751,0.12206,0.00366,0.13859,0.99650,0,0,37109
184.370000,313.058350,-1.34266,1.40369,0.12206,0.00488,0.13444,0.99723,0,0,37110
184.375000,313.058350,-1.34266,1.15957,0.30515,0.00464,0.13103,0.99650,0,0,37111
184.380000,313.058473,-0.91545,0.67133,0.48824,0.00415,0.12883,0.99552,0,0,37112
184.385000,313.058473,-0.06103,0.36618,0.73236,0.00415,0.12786,0.99528,0,0,37113
184.390000,313.058473,1.52575,0.36618,0.85442,0.00317,0.12834,0.99869,0,0,37114
184.395000,313.058598,2.74635,0.30515,0.67133,-0.00122,0.13078,1.00479,0,0,37115
184.400000,313.058598,3.96695,-0.12206,0.24412,-0.00220,0.13249,1.00967,0,0,37116
184.405000,313.058598,4.33313,-0.54927,-0.12206,-0.00098,0.13591,1.01528,0,0,37117
184.410000,313.058721,3.53974,-0.85442,-0.61030,-0.00220,0.14030,1.02114,0,0,37118
184.415000,313.058721,2.44120,-1.03751,-1.09854,-0.00293,0.14713,1.02626,0,0,37119
184.420000,313.058721,1.28163,-1.40369,-1.40369,-0.00146,0.15250,1.02895,0,0,37120
184.425000,313.058845,0.30515,-1.83090,-1.64781,0.00390,0.15811,1.02651,0,0,37121
184.430000,313.058845,-0.67133,-2.07502,-1.64781,0.00952,0.16519,1.01894,0,0,37122
184.435000,313.058845,-1.89193,-1.89193,-0.54927,0.01074,0.17300,1.00943,0,0,37123
184.440000,313.058967,-2.50223,-1.46472,0.61030,0.00708,0.17422,1.00333,0,0,37124
184.445000,313.058967,-2.25811,-1.09854,1.46472,0.00415,0.16958,0.99723,0,0,37125
184.450000,313.058967,-1.09854,-1.15957,2.01399,0.00390,0.16202,0.98820,0,0,37126
184.455000,313.059103,0.61030,-1.28163,2.19708,0.00268,0.15274,0.98137,0,0,37127
184.460000,313.059103,3.11253,-0.97648,1.89193,-0.00049,0.14347,0.97405,0,0,37128
184.465000,313.059103,4.63828,-0.79339,1.46472,-0.00244,0.13713,0.97210,0,0,37129
184.470000,313.059226,5.30961,-0.79339,1.03751,0.00659,0.12956,0.97649,0,0,37130
184.475000,313.059226,5.67579,-0.67133,0.79339,0.01464,0.12615,0.98112,0,0,37131
184.480000,313.059226,5.55373,-0.18309,0.61030,0.01684,0.12517,0.98234,0,0,37132
184.485000,313.059423,4.51622,0.54927,0.61030,0.01610,0.12566,0.98405,0,0,37133
184.490000,313.059423,2.38017,1.76987,0.73236,0.01415,0.12615,0.98893,0,0,37134
184.495000,313.059423,0.48824,2.38017,0.42721,0.01098,0.12712,0.99430,0,0,37135
184.500000,313.059557,-0.91545,2.25811,-0.48824,0.00878,0.12639,0.99674,0,0,37136
184.505000,313.059557,-2.62429,1.64781,-1.40369,0.00586,0.12688,0.99576,0,0,37137
184.510000,313.059557,-3.72283,1.83090,-2.19708,0.00293,0.12859,0.99479,0,0,37138
184.515000,313.059684,-4.33313,2.25811,-2.99047,0.00488,0.13078,0.99625,0,0,37139
184.520000,313.059684,-3.96695,2.44120,-3.53974,0.00659,0.13591,0.99723,0,0,37140
184.525000,313.059684,-3.41768,1.89193,-3.47871,0.00610,0.14201,1.00040,0,0,37141
184.530000,313.059806,-2.99047,1.40369,-2.86841,0.00634,0.14933,1.00089,0,0,37142
184.535000,313.059806,-2.13605,0.91545,-1.58678,0.00586,0.15494,0.99820,0,0,37143
184.540000,313.059806,-1.46472,0.73236,-0.79339,0.00439,0.15787,0.99894,0,0,37144
184.545000,313.059928,-1.09854,0.79339,0.12206,0.00342,0.15884,1.00138,0,0,37145
184.550000,313.059928,-0.73236,0.67133,1.28163,0.00342,0.15860,1.00138,0,0,37146
184.555000,313.059928,-0.36618,0.48824,2.56326,0.00415,0.15543,1.00211,0,0,37147
184.560000,313.060050,-0.18309,0.18309,3.96695,0.00415,0.15030,1.00382,0,0,37148
184.565000,313.060050,0.18309,-0.12206,4.51622,0.00317,0.14372,1.00504,0,0,37149
184.570000,313.060050,0.61030,-0.36618,4.57725,0.00000,0.13688,1.00650,0,0,37150
184.575000,313.060174,1.15957,-0.48824,4.27210,-0.00317,0.13176,1.00918,0,0,37151
184.580000,313.060174,1.70884,-0.42721,3.53974,-0.00512,0.13005,1.00894,0,0,37152
184.585000,313.060174,2.25811,-0.67133,2.38017,-0.00439,0.12908,1.00723,0,0,37153
184.590000,313.060327,2.74635,-1.15957,1.22060,-0.00268,0.12908,1.00455,0,0,37154
184.595000,313.060327,2.62429,-1.34266,0.12206,-0.00195,0.13054,0.99894,0,0,37155
184.600000,313.060327,2.01399,-1.28163,-0.42721,-0.00098,0.13420,0.99162,0,0,37156
184.605000,313.060450,0.79339,-0.73236,-0.85442,0.00146,0.13810,0.98405,0,0,37157
184.610000,313.060450,-0.48824,0.00000,-1.03751,0.00317,0.14030,0.98015,0,0,37158
184.615000,313.060450,-2.07502,0.97648,-1.40369,0.00146,0.14420,0.98039,0,0,37159
184.620000,313.060576,-3.60077,2.01399,-1.52575,-0.00244,0.14982,0.98210,0,0,37160
184.625000,313.060576,-4.82137,2.62429,-1.70884,-0.00268,0.15323,0.98625,0,0,37161
184.630000,313.060576,-5.55373,2.99047,-1.76987,-0.00098,0.15372,0.99040,0,0,37162
184.635000,313.060701,-5.43167,3.05150,-1.83090,-0.00049,0.15396,0.99698,0,0,37163
184.640000,313.060701,-4.69931,2.74635,-1.58678,0.00122,0.15372,1.00479,0,0,37164
184.645000,313.060701,-3.72283,2.19708,-1.03751,0.00512,0.15128,1.00626,0,0,37165
184.650000,313.060823,-2.56326,1.52575,-0.18309,0.00878,0.15250,1.00430,0,0,37166
184.655000,313.060823,-1.52575,1.03751,0.85442,0.00781,0.15226,1.00430,0,0,37167
184.660000,313.060823,-0.24412,0.85442,1.95296,0.00537,0.14762,1.00211,0,0,37168
184.665000,313.060945,0.48824,0.73236,2.68532,0.00683,0.14103,1.00113,0,0,37169
184.670000,313.060945,0.85442,0.79339,3.47871,0.00708,0.13518,1.00479,0,0,37170
184.675000,313.060945,1.40369,0.61030,3.72283,0.00244,0.13200,1.00943,0,0,37171
184.680000,313.061067,1.89193,0.24412,3.47871,-0.00024,0.13005,1.01260,0,0,37172
184.685000,313.061067,1.89193,-0.12206,2.92944,-0.00122,0.12834,1.01309,0,0,37173
184.690000,313.061067,1.46472,-0.18309,2.31914,-0.00317,0.12834,1.01480,0,0,37174
184.695000,313.061189,0.91545,-0.18309,1.64781,-0.00512,0.12615,1.01480,0,0,37175
184.700000,313.061189,0.61030,-0.48824,0.97648,-0.00439,0.12298,1.01577,0,0,37176
184.705000,313.061189,0.30515,-1.03751,0.06103,-0.00366,0.12054,1.01333,0,0,37177
184.710000,313.066425,0.48824,-1.58678,-0.79339,-0.00342,0.12249,1.01040,0,0,37178
184.715000,313.066425,0.85442,-2.07502,-1.22060,0.00146,0.12420,1.00552,0,0,37179
184.720000,313.066425,1.09854,-2.25811,-1.46472,0.00634,0.12908,1.00064,0,0,37180
184.725000,313.081692,1.22060,-2.01399,-1.46472,0.00610,0.13518,0.99625,0,0,37181
184.730000,313.081692,1.22060,-1.40369,-0.85442,0.00732,0.14372,0.99332,0,0,37182
184.735000,313.081692,0.67133,-0.54927,-0.06103,0.00708,0.15030,0.99601,0,0,37183
184.740000,313.096394,-0.30515,0.36618,0.42721,0.00293,0.15396,0.99820,0,0,37184
184.745000,313.096394,-1.64781,1.03751,0.85442,-0.00122,0.15274,1.00162,0,0,37185
184.750000,313.096394,-2.99047,1.46472,1.15957,-0.00220,0.14762,1.00699,0,0,37186
184.755000,313.111672,-3.66180,1.46472,1.15957,-0.00146,0.14396,1.00967,0,0,37187
184.760000,313.111672,-3.41768,0.97648,0.97648,-0.00195,0.14201,1.00943,0,0,37188
184.765000,313.111672,-2.92944,0.36618,0.73236,-0.00195,0.14103,1.00967,0,0,37189
184.770000,313.126403,-2.19708,0.06103,0.42721,0.00268,0.13908,1.00894,0,0,37190
184.775000,313.126403,-1.15957,-0.06103,0.24412,0.00708,0.14054,1.00430,0,0,37191
184.780000,313.126403,-0.24412,-0.24412,0.48824,0.00610,0.14567,1.00186,0,0,37192
184.785000,313.141451,0.18309,-0.42721,0.73236,0.00268,0.14982,1.00186,0,0,37193
184.790000,313.141451,0.42721,-0.42721,0.91545,0.00146,0.15274,1.00333,0,0,37194
184.795000,313.141451,0.67133,-0.73236,1.09854,0.00195,0.15250,1.00504,0,0,37195
184.800000,313.156377,0.85442,-0.79339,1.28163,0.00244,0.14860,1.00406,0,0,37196
184.805000,313.156377,0.85442,-0.91545,1.03751,0.00561,0.14372,1.00040,0,0,37197
184.810000,313.156377,0.00000,-0.85442,0.97648,0.00878,0.13713,0.99918,0,0,37198
184.815000,313.171313,-0.85442,-0.42721,1.03751,0.01122,0.12956,0.99796,0,0,37199
184.820000,313.171313,-1.40369,0.24412,0.91545,0.01220,0.12639,0.99845,0,0,37200
184.825000,313.171313,-1.83090,0.61030,1.03751,0.00878,0.12761,1.00089,0,0,37201
184.830000,313.186308,-2.01399,0.61030,1.28163,0.00781,0.13030,1.00479,0,0,37202
184.835000,313.186308,-1.76987,0.12206,0.91545,0.00732,0.13103,1.00504,0,0,37203
184.840000,313.186308,-1.22060,-0.12206,0.36618,0.00561,0.13127,1.00406,0,0,37204
184.845000,313.201323,-0.73236,-0.30515,0.06103,0.00683,0.13225,1.00089,0,0,37205
184.850000,313.201323,-0.42721,-0.30515,0.06103,0.00805,0.13322,0.99820,0,0,37206
184.855000,313.201323,-0.42721,-0.24412,-0.12206,0.00561,0.13152,0.99674,0,0,37207
184.860000,313.216338,-0.67133,-0.18309,-0.42721,0.00293,0.13103,0.99381,0,0,37208
184.865000,313.216338,-1.03751,-0.06103,-0.42721,0.00439,0.13225,0.99162,0,0,37209
184.870000,313.216338,-0.91545,-0.12206,-0.30515,0.00830,0.13493,0.99430,0,0,37210
184.875000,313.231343,-0.42721,-0.18309,-0.24412,0.01000,0.13640,0.99918,0,0,37211
184.880000,313.231343,0.12206,-0.12206,-0.36618,0.00756,0.13810,1.00382,0,0,37212
184.885000,313.231343,0.73236,-0.06103,-0.67133,0.00390,0.13957,1.00723,0,0,37213
184.890000,313.246329,1.15957,-0.18309,-0.91545,0.00342,0.14006,1.00967,0,0,37214
184.895000,313.246329,1.46472,-0.61030,-1.28163,0.00634,0.14103,1.01211,0,0,37215
184.900000,313.246329,1.40369,-1.28163,-1.52575,0.00708,0.14445,1.00967,0,0,37216
184.905000,313.261181,0.42721,-1.76987,-1.46472,0.00659,0.15006,1.00430,0,0,37217
184.910000,313.261181,-0.79339,-1.52575,-0.91545,0.00439,0.15396,0.99942,0,0,37218
184.915000,313.261181,-2.01399,-0.91545,-0.30515,0.00171,0.15567,0.99503,0,0,37219
184.920000,313.276281,-2.86841,-0.36618,0.30515,0.00073,0.15177,0.99210,0,0,37220
184.925000,313.276281,-3.23459,-0.36618,0.91545,0.00244,0.14640,0.98820,0,0,37221
184.930000,313.276281,-2.38017,-0.91545,1.46472,0.00293,0.14054,0.98576,0,0,37222
184.935000,313.291329,-0.67133,-1.09854,1.70884,0.00293,0.13518,0.98405,0,0,37223
184.940000,313.291329,1.28163,-1.09854,1.58678,0.00317,0.12883,0.98405,0,0,37224
184.945000,313.291329,2.86841,-1.15957,1.28163,0.00610,0.12151,0.98478,0,0,37225
184.950000,313.306256,3.72283,-1.15957,0.97648,0.00976,0.11810,0.98308,0,0,37226
184.955000,313.306256,3.41768,-0.85442,0.48824,0.00634,0.11907,0.97820,0,0,37227
184.960000,313.306256,1.76987,-0.24412,-0.06103,0.00244,0.12151,0.97502,0,0,37228
184.965000,313.321428,0.06103,0.42721,-0.54927,0.00122,0.12273,0.97624,0,0,37229
184.970000,313.321428,-1.40369,1.09854,-1.15957,0.00098,0.12517,0.98186,0,0,37230
184.975000,313.321428,-2.62429,1.70884,-1.83090,0.00049,0.12761,0.98966,0,0,37231
184.980000,313.336236,-3.53974,2.13605,-2.38017,0.00244,0.12956,0.99601,0,0,37232
184.985000,313.336236,-3.84489,2.19708,-2.68532,0.00683,0.13152,1.00089,0,0,37233
184.990000,313.336236,-3.47871,1.58678,-2.44120,0.00976,0.13371,1.00650,0,0,37234
184.995000,313.351266,-2.74635,0.91545,-2.01399,0.01318,0.13786,1.01089,0,0,37235
185.000000,313.351266,-2.13605,-0.18309,-1.89193,0.01415,0.14518,1.00870,0,0,37236
185.005000,313.351266,-2.31914,-0.67133,-1.89193,0.01440,0.15152,1.00479,0,0,37237
185.010000,313.366303,-2.56326,-0.85442,-1.34266,0.01440,0.15909,0.99869,0,0,37238
185.015000,313.366303,-2.25811,-1.09854,-0.54927,0.01537,0.16836,0.99186,0,0,37239
185.020000,313.366303,-1.70884,-1.28163,0.61030,0.01269,0.17202,0.98722,0,0,37240
185.025000,313.381707,-0.54927,-1.52575,1.64781,0.00903,0.17178,0.98308,0,0,37241
185.030000,313.381707,1.03751,-1.52575,2.31914,0.00464,0.16836,0.97966,0,0,37242
185.035000,313.381707,2.80738,-1.46472,2.92944,0.00512,0.15909,0.97795,0,0,37243
185.040000,313.396729,3.72283,-1.28163,3.11253,0.00903,0.14835,0.97893,0,0,37244
185.045000,313.396729,3.90592,-0.97648,2.92944,0.01537,0.13859,0.97966,0,0,37245
185.050000,313.396729,2.80738,-0.30515,2.74635,0.01757,0.13274,0.98625,0,0,37246
185.055000,313.411366,1.34266,0.18309,2.56326,0.00903,0.13274,0.99040,0,0,37247
185.060000,313.411366,-1.22060,0.67133,1.76987,-0.00171,0.13347,0.99406,0,0,37248
185.065000,313.411366,-2.38017,0.79339,0.85442,-0.00098,0.13054,0.99430,0,0,37249
185.070000,313.426646,-2.74635,0.67133,0.24412,0.00464,0.12932,0.99284,0,0,37250
185.075000,313.426646,-2.56326,0.48824,0.18309,0.00586,0.13103,0.99528,0,0,37251
185.080000,313.426646,-1.89193,0.12206,0.48824,0.00488,0.13054,0.99650,0,0,37252
185.085000,313.441459,-0.67133,-0.30515,0.67133,0.00537,0.12956,0.99479,0,0,37253
185.090000,313.441459,0.54927,-0.61030,0.48824,0.00317,0.12981,0.99210,0,0,37254
185.095000,313.441459,0.48824,-0.36618,0.12206,0.00244,0.13298,0.98893,0,0,37255
185.100000,313.456687,-0.24412,0.30515,0.24412,0.00390,0.13713,0.98991,0,0,37256
185.105000,313.456687,-2.07502,1.28163,0.36618,0.00512,0.14054,0.99186,0,0,37257
185.110000,313.456687,-3.41768,1.89193,0.54927,0.00464,0.14176,0.99015,0,0,37258
185.115000,313.471559,-4.33313,2.19708,0.97648,0.00098,0.14054,0.99186,0,0,37259
185.120000,313.471559,-4.08901,2.13605,1.46472,-0.00073,0.13713,0.99479,0,0,37260
185.125000,313.471559,-2.62429,1.70884,1.76987,-0.00073,0.13274,0.99479,0,0,37261
185.130000,313.486498,-0.97648,1.09854,1.76987,0.00244,0.12737,0.99332,0,0,37262
185.135000,313.486498,0.85442,1.09854,1.52575,0.00244,0.12468,0.99406,0,0,37263
185.140000,313.486498,1.76987,1.34266,1.34266,-0.00122,0.12664,0.99430,0,0,37264
185.145000,313.501377,1.89193,1.40369,1.15957,-0.00098,0.12810,0.99528,0,0,37265
185.150000,313.501377,1.40369,1.15957,1.03751,0.00317,0.12810,0.99576,0,0,37266
185.155000,313.501377,0.79339,0.91545,0.91545,0.00464,0.12737,0.99576,0,0,37267
185.160000,313.516723,0.24412,0.97648,0.48824,0.00439,0.12688,0.99723,0,0,37268
185.165000,313.516723,-0.18309,1.22060,0.12206,0.00342,0.12688,0.99991,0,0,37269
185.170000,313.516723,-0.24412,1.40369,-0.36618,0.00439,0.12468,1.00528,0,0,37270
185.175000,313.531388,0.24412,1.34266,-1.09854,0.00586,0.12322,1.00943,0,0,37271
185.180000,313.531388,1.34266,1.03751,-1.70884,0.00586,0.12615,1.01309,0,0,37272
