t_device,t_host,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,dropped_before,buttons,seq
14.010000,28.169083,0.00000,-0.06103,0.00000,0.10614,-0.00195,1.00748,0,0,2810
14.015000,28.169083,-0.06103,-0.06103,0.06103,0.10687,-0.00195,1.00723,0,0,2811
14.020000,28.184147,0.00000,0.00000,-0.06103,0.10590,-0.00220,1.00772,0,0,2812
14.025000,28.184147,0.00000,0.06103,0.00000,0.10663,-0.00268,1.00748,0,0,2813
14.030000,28.184147,0.06103,-0.06103,0.06103,0.10638,-0.00244,1.00796,0,0,2814
14.035000,28.199251,0.00000,-0.06103,0.00000,0.10492,-0.00220,1.00821,0,0,2815
14.040000,28.199251,-0.12206,0.00000,0.00000,0.10516,-0.00195,1.00772,0,0,2816
14.045000,28.199251,-0.06103,0.12206,0.00000,0.10516,-0.00195,1.00723,0,0,2817
14.050000,28.214458,-0.06103,0.12206,0.06103,0.10468,-0.00220,1.00845,0,0,2818
14.055000,28.214458,0.12206,0.00000,0.00000,0.10492,-0.00098,1.00845,0,0,2819
14.060000,28.214458,0.00000,0.06103,-0.12206,0.10541,-0.00146,1.00796,0,0,2820
14.065000,28.229165,-0.06103,0.00000,-0.06103,0.10614,-0.00220,1.00674,0,0,2821
14.070000,28.229165,0.06103,-0.06103,0.06103,0.10638,-0.00195,1.00723,0,0,2822
14.075000,28.229165,0.00000,-0.12206,0.00000,0.10541,-0.00195,1.00894,0,0,2823
14.080000,28.244127,-0.06103,0.00000,-0.06103,0.10565,-0.00220,1.00821,0,0,2824
14.085000,28.244127,0.00000,-0.06103,0.00000,0.10712,-0.00220,1.00699,0,0,2825
14.090000,28.244127,0.00000,-0.06103,0.00000,0.10663,-0.00244,1.00699,0,0,2826
14.095000,28.259424,0.00000,0.00000,0.00000,0.10590,-0.00293,1.00796,0,0,2827
14.100000,28.259424,-0.06103,0.06103,0.00000,0.10516,-0.00293,1.00821,0,0,2828
14.105000,28.259424,-0.06103,0.06103,0.00000,0.10590,-0.00220,1.00699,0,0,2829
14.105000,28.274169,0.00000,0.06103,0.00000,0.10687,-0.00220,1.00601,0,0,2830
14.110000,28.274169,-0.12206,0.06103,-0.06103,0.10760,-0.00220,1.00674,0,0,2831
14.115000,28.274169,-0.06103,0.06103,-0.06103,0.10687,-0.00220,1.00699,0,0,2832
14.120000,28.289156,0.06103,0.06103,0.00000,0.10638,-0.00220,1.00699,0,0,2833
14.125000,28.289156,0.00000,0.06103,-0.06103,0.10565,-0.00195,1.00723,0,0,2834
14.130000,28.289156,-0.06103,0.12206,-0.06103,0.10614,-0.00268,1.00723,0,0,2835
14.135000,28.304100,-0.06103,0.12206,0.00000,0.10590,-0.00220,1.00796,0,0,2836
14.140000,28.304100,-0.06103,0.18309,0.00000,0.10614,-0.00195,1.00748,0,0,2837
14.145000,28.304100,0.00000,0.00000,0.12206,0.10638,-0.00244,1.00699,0,0,2838
14.150000,28.319435,0.00000,0.06103,-0.06103,0.10565,-0.00220,1.00748,0,0,2839
14.155000,28.319435,0.00000,0.00000,-0.06103,0.10492,-0.00146,1.00845,0,0,2840
14.160000,28.319435,-0.06103,0.06103,-0.12206,0.10443,-0.00146,1.00845,0,0,2841
14.165000,28.334093,0.00000,0.00000,0.00000,0.10565,-0.00171,1.00772,0,0,2842
14.170000,28.334093,-0.06103,0.00000,0.00000,0.10541,-0.00220,1.00796,0,0,2843
14.175000,28.334093,0.00000,0.06103,-0.06103,0.10541,-0.00122,1.00772,0,0,2844
14.180000,28.349315,0.00000,0.06103,0.00000,0.10565,-0.00122,1.00748,0,0,2845
14.185000,28.349315,-0.06103,0.00000,0.00000,0.10541,-0.00122,1.00772,0,0,2846
14.190000,28.349315,0.00000,0.12206,0.00000,0.10565,-0.00171,1.00748,0,0,2847
14.195000,28.364224,0.00000,0.12206,0.00000,0.10590,-0.00220,1.00796,0,0,2848
14.200000,28.364224,0.00000,0.06103,-0.06103,0.10541,-0.00220,1.00845,0,0,2849
14.205000,28.364224,-0.12206,0.00000,0.00000,0.10541,-0.00122,1.00772,0,0,2850
14.210000,28.379518,-0.06103,-0.06103,0.00000,0.10590,-0.00122,1.00626,0,0,2851
14.215000,28.379518,-0.06103,0.00000,-0.12206,0.10663,-0.00244,1.00626,0,0,2852
14.220000,28.379518,0.00000,0.12206,-0.06103,0.10614,-0.00244,1.00772,0,0,2853
14.225000,28.394157,-0.12206,0.06103,0.00000,0.10638,-0.00220,1.00796,0,0,2854
14.230000,28.394157,0.12206,0.12206,-0.06103,0.10614,-0.00195,1.00796,0,0,2855
14.235000,28.394157,0.06103,0.12206,0.00000,0.10565,-0.00171,1.00821,0,0,2856
14.240000,28.409264,-0.06103,0.06103,0.00000,0.10541,-0.00122,1.00748,0,0,2857
14.245000,28.409264,0.00000,0.00000,-0.12206,0.10541,-0.00146,1.00723,0,0,2858
14.250000,28.409264,0.00000,0.12206,-0.06103,0.10638,-0.00244,1.00748,0,0,2859
14.255000,28.424177,0.00000,0.06103,-0.12206,0.10614,-0.00317,1.00748,0,0,2860
14.260000,28.424177,-0.06103,0.00000,-0.18309,0.10565,-0.00244,1.00674,0,0,2861
14.265000,28.424177,0.00000,0.06103,-0.06103,0.10663,-0.00220,1.00699,0,0,2862
14.270000,28.439445,0.00000,0.06103,-0.06103,0.10638,-0.00195,1.00674,0,0,2863
14.275000,28.439445,-0.06103,0.00000,-0.06103,0.10687,-0.00244,1.00674,0,0,2864
14.280000,28.439445,-0.06103,0.00000,-0.06103,0.10663,-0.00146,1.00699,0,0,2865
14.285000,28.454167,-0.12206,0.12206,-0.06103,0.10614,-0.00171,1.00723,0,0,2866
14.290000,28.454167,-0.12206,0.06103,0.06103,0.10565,-0.00146,1.00699,0,0,2867
14.295000,28.454167,-0.12206,0.00000,0.06103,0.10712,-0.00220,1.00674,0,0,2868
14.300000,28.469140,-0.06103,0.06103,0.00000,0.10614,-0.00220,1.00699,0,0,2869
14.305000,28.469140,-0.06103,0.06103,0.00000,0.10614,-0.00268,1.00699,0,0,2870
14.310000,28.469140,0.00000,0.00000,0.00000,0.10541,-0.00195,1.00748,0,0,2871
14.315000,28.484209,0.00000,0.00000,0.00000,0.10565,-0.00195,1.00699,0,0,2872
14.320000,28.484209,-0.06103,0.06103,-0.06103,0.10614,-0.00220,1.00723,0,0,2873
14.325000,28.484209,0.00000,0.06103,-0.06103,0.10614,-0.00244,1.00772,0,0,2874
14.330000,28.499418,0.00000,0.00000,0.00000,0.10565,-0.00220,1.00796,0,0,2875
14.335000,28.499418,0.00000,-0.06103,0.00000,0.10516,-0.00146,1.00723,0,0,2876
14.340000,28.499418,-0.12206,0.00000,-0.12206,0.10516,-0.00195,1.00699,0,0,2877
14.345000,28.514139,0.06103,0.06103,0.06103,0.10492,-0.00171,1.00723,0,0,2878
14.350000,28.514139,0.12206,0.06103,0.00000,0.10541,-0.00146,1.00699,0,0,2879
14.355000,28.514139,0.00000,-0.06103,0.00000,0.10565,-0.00220,1.00723,0,0,2880
14.360000,28.529176,-0.06103,0.12206,0.06103,0.10638,-0.00220,1.00723,0,0,2881
14.365000,28.529176,-0.06103,0.06103,0.00000,0.10638,-0.00268,1.00699,0,0,2882
14.370000,28.529176,0.06103,0.00000,-0.06103,0.10663,-0.00293,1.00723,0,0,2883
14.375000,28.544158,0.06103,0.12206,0.06103,0.10614,-0.00268,1.00723,0,0,2884
14.380000,28.544158,-0.12206,0.00000,0.06103,0.10516,-0.00244,1.00772,0,0,2885
14.385000,28.544158,-0.06103,0.00000,0.00000,0.10516,-0.00195,1.00723,0,0,2886
14.390000,28.559278,0.00000,0.00000,-0.06103,0.10590,-0.00220,1.00748,0,0,2887
14.395000,28.559278,-0.06103,0.00000,-0.06103,0.10516,-0.00220,1.00870,0,0,2888
14.400000,28.559278,-0.06103,0.00000,-0.06103,0.10516,-0.00146,1.00796,0,0,2889
14.405000,28.574053,-0.06103,0.00000,-0.12206,0.10614,-0.00122,1.00674,0,0,2890
14.410000,28.574053,0.06103,-0.06103,-0.06103,0.10614,-0.00146,1.00723,0,0,2891
14.415000,28.574053,0.06103,0.00000,0.00000,0.10663,-0.00146,1.00699,0,0,2892
14.420000,28.589091,-0.06103,0.06103,-0.12206,0.10663,-0.00195,1.00699,0,0,2893
14.425000,28.589091,-0.18309,0.06103,-0.06103,0.10638,-0.00195,1.00748,0,0,2894
14.430000,28.589091,-0.12206,0.12206,0.00000,0.10638,-0.00220,1.00674,0,0,2895
14.435000,28.604175,0.00000,0.12206,-0.06103,0.10663,-0.00171,1.00699,0,0,2896
14.440000,28.604175,0.00000,0.00000,-0.12206,0.10687,-0.00171,1.00723,0,0,2897
14.445000,28.604175,-0.06103,0.00000,-0.06103,0.10736,-0.00195,1.00626,0,0,2898
14.450000,28.619398,0.00000,0.06103,-0.06103,0.10663,-0.00268,1.00772,0,0,2899
14.455000,28.619398,0.00000,0.00000,-0.06103,0.10638,-0.00268,1.00796,0,0,2900
14.460000,28.619398,0.06103,-0.06103,0.00000,0.10614,-0.00317,1.00772,0,0,2901
14.465000,28.634300,0.00000,0.06103,0.00000,0.10638,-0.00268,1.00772,0,0,2902
14.470000,28.634300,0.00000,0.06103,-0.06103,0.10541,-0.00244,1.00821,0,0,2903
14.475000,28.634300,0.00000,0.06103,-0.06103,0.10590,-0.00098,1.00699,0,0,2904
14.480000,28.649247,-0.06103,0.12206,0.00000,0.10687,-0.00244,1.00699,0,0,2905
14.485000,28.649247,-0.06103,0.00000,0.06103,0.10638,-0.00195,1.00748,0,0,2906
14.490000,28.649247,0.00000,0.00000,0.00000,0.10565,-0.00171,1.00772,0,0,2907
14.495000,28.664212,-0.06103,-0.06103,-0.06103,0.10663,-0.00220,1.00699,0,0,2908
14.500000,28.664212,-0.12206,-0.06103,-0.12206,0.10712,-0.00293,1.00626,0,0,2909
14.505000,28.664212,0.00000,-0.06103,-0.18309,0.10687,-0.00293,1.00674,0,0,2910
14.510000,28.679041,0.06103,0.00000,-0.12206,0.10712,-0.00293,1.00723,0,0,2911
14.515000,28.679041,0.00000,0.06103,0.00000,0.10541,-0.00268,1.00870,0,0,2912
14.520000,28.679041,0.00000,0.12206,-0.06103,0.10468,-0.00220,1.00870,0,0,2913
14.525000,28.694500,-0.06103,0.06103,-0.06103,0.10565,-0.00195,1.00772,0,0,2914
14.530000,28.694500,0.00000,-0.06103,0.00000,0.10614,-0.00244,1.00748,0,0,2915
14.535000,28.694500,0.12206,0.06103,-0.06103,0.10565,-0.00171,1.00723,0,0,2916
14.540000,28.709469,-0.06103,0.12206,0.06103,0.10663,-0.00171,1.00699,0,0,2917
14.545000,28.709469,0.00000,0.00000,-0.06103,0.10712,-0.00098,1.00674,0,0,2918
14.550000,28.709469,0.00000,0.00000,-0.06103,0.10638,-0.00122,1.00723,0,0,2919
14.555000,28.724198,0.06103,0.06103,-0.18309,0.10541,-0.00122,1.00748,0,0,2920
14.560000,28.724198,0.00000,0.12206,-0.06103,0.10492,-0.00171,1.00796,0,0,2921
14.565000,28.724198,-0.06103,0.06103,0.00000,0.10590,-0.00122,1.00699,0,0,2922
14.570000,28.739051,0.00000,0.00000,0.00000,0.10614,-0.00146,1.00699,0,0,2923
14.575000,28.739051,0.06103,0.06103,0.06103,0.10516,-0.00073,1.00772,0,0,2924
14.580000,28.739051,0.00000,0.06103,0.00000,0.10638,-0.00195,1.00626,0,0,2925
14.585000,28.754169,0.00000,0.00000,0.00000,0.10687,-0.00268,1.00650,0,0,2926
14.590000,28.754169,0.12206,0.00000,-0.06103,0.10590,-0.00220,1.00748,0,0,2927
14.595000,28.754169,0.12206,-0.06103,-0.12206,0.10565,-0.00146,1.00699,0,0,2928
14.600000,28.769108,0.06103,0.00000,-0.12206,0.10638,-0.00268,1.00723,0,0,2929
14.605000,28.769108,0.00000,0.06103,-0.06103,0.10516,-0.00317,1.00748,0,0,2930
14.610000,28.769108,-0.06103,0.12206,0.00000,0.10516,-0.00244,1.00748,0,0,2931
14.615000,28.784593,0.00000,0.06103,0.06103,0.10638,-0.00317,1.00699,0,0,2932
14.620000,28.784593,0.06103,0.00000,0.00000,0.10687,-0.00293,1.00626,0,0,2933
14.625000,28.784593,0.06103,0.00000,-0.06103,0.10687,-0.00220,1.00650,0,0,2934
14.630000,28.799195,0.00000,0.06103,-0.12206,0.10565,-0.00171,1.00674,0,0,2935
14.635000,28.799195,-0.06103,0.12206,-0.12206,0.10663,-0.00171,1.00723,0,0,2936
14.640000,28.799195,-0.06103,0.06103,-0.06103,0.10565,-0.00122,1.00748,0,0,2937
14.645000,28.814229,0.06103,0.00000,0.00000,0.10712,-0.00146,1.00674,0,0,2938
14.650000,28.814229,0.00000,0.00000,0.12206,0.10663,-0.00122,1.00699,0,0,2939
14.655000,28.814229,-0.06103,0.12206,0.00000,0.10565,-0.00122,1.00699,0,0,2940
14.660000,28.829348,-0.12206,0.00000,0.00000,0.10565,-0.00195,1.00821,0,0,2941
14.665000,28.829348,-0.06103,0.00000,0.00000,0.10663,-0.00195,1.00748,0,0,2942
14.670000,28.829348,-0.06103,0.06103,0.06103,0.10614,-0.00146,1.00748,0,0,2943
14.675000,28.844161,0.00000,0.00000,0.00000,0.10590,-0.00171,1.00772,0,0,2944
14.680000,28.844161,0.00000,0.00000,-0.06103,0.10590,-0.00195,1.00796,0,0,2945
14.685000,28.844161,0.06103,0.00000,-0.06103,0.10614,-0.00146,1.00748,0,0,2946
14.690000,28.859490,0.00000,0.00000,-0.06103,0.10614,-0.00146,1.00674,0,0,2947
14.695000,28.859490,-0.06103,0.00000,0.00000,0.10590,-0.00146,1.00723,0,0,2948
14.700000,28.859490,0.00000,0.06103,0.00000,0.10492,-0.00122,1.00821,0,0,2949
14.705000,28.874454,0.00000,0.06103,-0.06103,0.10565,-0.00146,1.00772,0,0,2950
14.710000,28.874454,0.00000,-0.12206,-0.06103,0.10516,-0.00122,1.00821,0,0,2951
14.715000,28.874454,-0.06103,-0.06103,0.00000,0.10492,-0.00073,1.00772,0,0,2952
14.720000,28.904019,-0.06103,0.06103,0.06103,0.10565,-0.00073,1.00650,0,0,2953
14.725000,28.904019,0.06103,0.06103,0.06103,0.10614,-0.00171,1.00674,0,0,2954
14.730000,28.904019,0.00000,0.06103,0.00000,0.10590,-0.00171,1.00699,0,0,2955
14.735000,28.905171,0.00000,0.06103,-0.06103,0.10614,-0.00146,1.00699,0,0,2956
14.740000,28.905171,0.00000,-0.06103,0.00000,0.10687,-0.00171,1.00674,0,0,2957
14.745000,28.905171,0.00000,0.06103,-0.06103,0.10614,-0.00195,1.00772,0,0,2958
14.750000,28.919449,0.00000,0.12206,0.00000,0.10590,-0.00171,1.00748,0,0,2959
14.755000,28.919449,0.00000,0.12206,0.00000,0.10565,-0.00122,1.00748,0,0,2960
14.760000,28.919449,0.06103,0.06103,0.00000,0.10590,-0.00146,1.00723,0,0,2961
14.765000,28.934497,0.00000,0.06103,0.00000,0.10516,-0.00171,1.00723,0,0,2962
14.770000,28.934497,-0.06103,0.06103,-0.06103,0.10492,-0.00098,1.00821,0,0,2963
14.775000,28.934497,-0.06103,0.06103,-0.12206,0.10541,-0.00171,1.00796,0,0,2964
14.780000,28.949258,0.00000,0.00000,0.00000,0.10541,-0.00098,1.00821,0,0,2965
14.785000,28.949258,-0.06103,0.06103,-0.06103,0.10565,-0.00122,1.00723,0,0,2966
14.790000,28.949258,-0.12206,0.00000,-0.06103,0.10663,-0.00220,1.00699,0,0,2967
14.795000,28.964320,-0.18309,0.06103,0.00000,0.10687,-0.00220,1.00772,0,0,2968
14.800000,28.964320,-0.06103,0.06103,-0.06103,0.10614,-0.00171,1.00772,0,0,2969
14.805000,28.964320,0.00000,-0.06103,0.00000,0.10687,-0.00098,1.00674,0,0,2970
14.810000,28.979204,0.00000,0.00000,0.06103,0.10614,-0.00122,1.00699,0,0,2971
14.815000,28.979204,0.00000,0.00000,-0.06103,0.10565,-0.00122,1.00723,0,0,2972
14.820000,28.979204,-0.12206,0.00000,-0.06103,0.10565,-0.00146,1.00748,0,0,2973
14.825000,28.994333,-0.06103,0.06103,-0.06103,0.10663,-0.00293,1.00699,0,0,2974
14.830000,28.994333,0.00000,0.06103,0.00000,0.10638,-0.00293,1.00723,0,0,2975
14.835000,28.994333,0.00000,0.00000,-0.06103,0.10516,-0.00195,1.00821,0,0,2976
14.840000,29.009135,-0.12206,-0.06103,0.00000,0.10468,-0.00122,1.00870,0,0,2977
14.845000,29.009135,0.06103,0.18309,-0.06103,0.10541,-0.00146,1.00748,0,0,2978
14.850000,29.009135,0.12206,0.06103,0.06103,0.10614,-0.00244,1.00748,0,0,2979
14.855000,29.024216,-0.06103,0.00000,0.00000,0.10590,-0.00220,1.00821,0,0,2980
14.860000,29.024216,-0.12206,0.00000,0.06103,0.10516,-0.00268,1.00918,0,0,2981
14.865000,29.024216,-0.06103,0.00000,0.06103,0.10468,-0.00268,1.00870,0,0,2982
14.870000,29.039526,0.00000,0.00000,0.06103,0.10516,-0.00220,1.00796,0,0,2983
14.875000,29.039526,-0.06103,0.12206,-0.06103,0.10614,-0.00268,1.00699,0,0,2984
14.880000,29.039526,0.06103,0.06103,-0.12206,0.10638,-0.00268,1.00674,0,0,2985
14.885000,29.054295,0.06103,0.00000,-0.06103,0.10614,-0.00244,1.00699,0,0,2986
14.890000,29.054295,0.00000,-0.06103,0.00000,0.10663,-0.00220,1.00699,0,0,2987
14.895000,29.054295,-0.12206,0.00000,0.00000,0.10687,-0.00317,1.00674,0,0,2988
14.900000,29.069480,-0.12206,0.06103,0.00000,0.10614,-0.00317,1.00748,0,0,2989
14.905000,29.069480,0.00000,0.00000,0.00000,0.10443,-0.00195,1.00821,0,0,2990
14.910000,29.069480,0.00000,0.06103,-0.12206,0.10492,-0.00195,1.00772,0,0,2991
14.915000,29.084487,-0.06103,0.06103,-0.06103,0.10516,-0.00220,1.00748,0,0,2992
14.920000,29.084487,-0.06103,0.12206,-0.06103,0.10565,-0.00195,1.00748,0,0,2993
14.925000,29.084487,-0.12206,0.12206,-0.12206,0.10565,-0.00171,1.00699,0,0,2994
14.930000,29.099310,-0.06103,0.18309,-0.06103,0.10614,-0.00268,1.00699,0,0,2995
14.935000,29.099310,-0.06103,0.06103,-0.12206,0.10663,-0.00268,1.00699,0,0,2996
14.940000,29.099310,-0.06103,0.00000,-0.06103,0.10760,-0.00171,1.00626,0,0,2997
14.945000,29.115415,0.06103,0.06103,-0.12206,0.10785,-0.00122,1.00699,0,0,2998
14.950000,29.115415,0.00000,0.00000,0.00000,0.10687,-0.00171,1.00748,0,0,2999
14.955000,29.115415,0.00000,-0.18309,0.00000,0.10687,-0.00195,1.00699,0,0,3000
14.960000,29.129505,0.00000,0.00000,-0.06103,0.10712,-0.00220,1.00723,0,0,3001
14.965000,29.129505,-0.06103,-0.06103,0.00000,0.10663,-0.00244,1.00723,0,0,3002
14.970000,29.129505,0.00000,-0.06103,-0.06103,0.10663,-0.00220,1.00699,0,0,3003
14.975000,29.144497,0.06103,0.06103,0.06103,0.10687,-0.00220,1.00674,0,0,3004
14.980000,29.144497,0.00000,0.00000,-0.06103,0.10614,-0.00195,1.00772,0,0,3005
14.985000,29.144497,0.06103,0.00000,0.00000,0.10590,-0.00220,1.00748,0,0,3006
14.990000,29.159453,0.06103,0.00000,-0.06103,0.10565,-0.00195,1.00796,0,0,3007
14.995000,29.159453,0.06103,0.06103,-0.06103,0.10516,-0.00146,1.00772,0,0,3008
15.000000,29.159453,0.00000,0.06103,-0.06103,0.10614,-0.00220,1.00723,0,0,3009
15.005000,29.174099,0.00000,0.00000,0.00000,0.10638,-0.00220,1.00723,0,0,3010
15.010000,29.174099,0.00000,0.06103,0.00000,0.10638,-0.00268,1.00748,0,0,3011
15.015000,29.174099,-0.06103,0.18309,-0.06103,0.10687,-0.00317,1.00821,0,0,3012
15.020000,29.189516,-0.06103,0.12206,0.00000,0.10614,-0.00268,1.00796,0,0,3013
15.025000,29.189516,0.00000,0.06103,-0.06103,0.10663,-0.00220,1.00699,0,0,3014
15.030000,29.189516,0.00000,0.06103,0.00000,0.10663,-0.00244,1.00699,0,0,3015
15.035000,29.204179,0.00000,-0.06103,0.00000,0.10638,-0.00195,1.00772,0,0,3016
15.040000,29.204179,0.00000,0.00000,-0.12206,0.10614,-0.00171,1.00699,0,0,3017
15.045000,29.204179,0.06103,0.12206,0.00000,0.10590,-0.00171,1.00674,0,0,3018
15.050000,29.219176,0.00000,0.06103,0.00000,0.10614,-0.00195,1.00699,0,0,3019
15.055000,29.219176,-0.12206,0.12206,0.00000,0.10565,-0.00195,1.00748,0,0,3020
15.060000,29.219176,-0.06103,0.06103,0.00000,0.10516,-0.00122,1.00748,0,0,3021
15.065000,29.234519,0.00000,0.06103,-0.06103,0.10687,-0.00098,1.00674,0,0,3022
15.070000,29.234519,-0.06103,0.00000,-0.06103,0.10760,-0.00171,1.00626,0,0,3023
15.075000,29.234519,-0.06103,0.00000,-0.12206,0.10712,-0.00268,1.00650,0,0,3024
15.080000,29.249302,0.00000,0.06103,0.00000,0.10712,-0.00293,1.00650,0,0,3025
15.085000,29.249302,-0.06103,0.12206,0.00000,0.10663,-0.00268,1.00796,0,0,3026
15.090000,29.249302,-0.06103,0.00000,-0.06103,0.10565,-0.00220,1.00821,0,0,3027
15.095000,29.264258,0.00000,-0.06103,-0.12206,0.10565,-0.00244,1.00821,0,0,3028
15.100000,29.264258,0.00000,-0.06103,-0.12206,0.10614,-0.00220,1.00723,0,0,3029
15.105000,29.264258,0.00000,-0.06103,-0.12206,0.10663,-0.00293,1.00650,0,0,3030
15.110000,29.279250,0.00000,0.00000,-0.06103,0.10687,-0.00317,1.00723,0,0,3031
15.115000,29.279250,-0.06103,-0.06103,-0.06103,0.10565,-0.00171,1.00748,0,0,3032
15.120000,29.279250,0.00000,0.00000,-0.06103,0.10565,-0.00171,1.00796,0,0,3033
15.125000,29.294481,0.06103,0.00000,-0.12206,0.10492,-0.00122,1.00796,0,0,3034
15.130000,29.294481,0.06103,0.00000,-0.06103,0.10541,-0.00146,1.00723,0,0,3035
15.135000,29.294481,0.12206,0.06103,-0.06103,0.10590,-0.00171,1.00699,0,0,3036
15.140000,29.309133,0.00000,0.06103,0.00000,0.10590,-0.00268,1.00748,0,0,3037
15.145000,29.309133,0.00000,0.12206,0.06103,0.10590,-0.00244,1.00821,0,0,3038
15.150000,29.309133,0.00000,0.00000,-0.06103,0.10541,-0.00195,1.00796,0,0,3039
15.155000,29.325492,0.06103,0.06103,0.00000,0.10565,-0.00244,1.00748,0,0,3040
15.160000,29.325492,0.00000,0.00000,-0.06103,0.10663,-0.00268,1.00699,0,0,3041
15.165000,29.325492,-0.06103,0.12206,0.00000,0.10736,-0.00244,1.00748,0,0,3042
15.170000,29.339170,0.06103,0.00000,0.00000,0.10590,-0.00195,1.00845,0,0,3043
15.175000,29.339170,0.00000,0.00000,-0.06103,0.10565,-0.00098,1.00699,0,0,3044
15.180000,29.339170,-0.12206,0.06103,-0.06103,0.10590,-0.00195,1.00699,0,0,3045
15.180000,29.354248,-0.12206,0.00000,-0.06103,0.10638,-0.00146,1.00674,0,0,3046
15.185000,29.354248,0.00000,0.00000,-0.06103,0.10565,-0.00171,1.00821,0,0,3047
15.190000,29.354248,-0.06103,-0.06103,0.06103,0.10492,-0.00171,1.00870,0,0,3048
15.195000,29.369156,-0.06103,0.00000,-0.06103,0.10541,-0.00171,1.00821,0,0,3049
15.200000,29.369156,-0.06103,-0.12206,-0.12206,0.10590,-0.00122,1.00723,0,0,3050
15.205000,29.369156,0.00000,-0.12206,0.00000,0.10638,-0.00098,1.00699,0,0,3051
15.210000,29.384500,0.06103,-0.06103,-0.06103,0.10614,-0.00171,1.00699,0,0,3052
15.215000,29.384500,0.00000,0.06103,-0.06103,0.10638,-0.00220,1.00674,0,0,3053
15.220000,29.384500,-0.06103,0.06103,-0.12206,0.10663,-0.00195,1.00674,0,0,3054
15.225000,29.399489,0.06103,0.06103,-0.06103,0.10565,-0.00244,1.00796,0,0,3055
15.230000,29.399489,0.00000,-0.12206,0.00000,0.10443,-0.00146,1.00772,0,0,3056
15.235000,29.399489,-0.12206,0.12206,-0.06103,0.10541,-0.00098,1.00723,0,0,3057
15.240000,29.414307,-0.12206,0.12206,-0.06103,0.10687,-0.00220,1.00577,0,0,3058
15.245000,29.414307,-0.12206,0.12206,-0.06103,0.10663,-0.00244,1.00650,0,0,3059
15.250000,29.414307,-0.06103,0.00000,-0.06103,0.10590,-0.00146,1.00723,0,0,3060
15.255000,29.429269,-0.06103,0.00000,-0.12206,0.10565,-0.00220,1.00748,0,0,3061
15.260000,29.429269,0.00000,0.06103,-0.12206,0.10492,-0.00220,1.00796,0,0,3062
15.265000,29.429269,-0.06103,0.12206,-0.06103,0.10516,-0.00146,1.00674,0,0,3063
15.270000,29.444152,0.06103,0.06103,0.06103,0.10565,-0.00244,1.00772,0,0,3064
15.275000,29.444152,0.06103,0.06103,0.06103,0.10565,-0.00220,1.00845,0,0,3065
15.280000,29.444152,-0.06103,0.06103,0.06103,0.10687,-0.00220,1.00772,0,0,3066
15.285000,29.459482,-0.12206,0.06103,0.12206,0.10663,-0.00244,1.00723,0,0,3067
15.290000,29.459482,0.00000,0.00000,0.06103,0.10712,-0.00293,1.00674,0,0,3068
15.295000,29.459482,0.00000,0.06103,0.00000,0.10638,-0.00244,1.00723,0,0,3069
15.300000,29.474222,0.00000,0.06103,-0.12206,0.10614,-0.00195,1.00674,0,0,3070
15.305000,29.474222,0.06103,0.12206,-0.06103,0.10687,-0.00146,1.00650,0,0,3071
15.310000,29.474222,0.06103,0.06103,-0.06103,0.10663,-0.00146,1.00601,0,0,3072
15.315000,29.489503,0.06103,-0.06103,0.00000,0.10687,-0.00220,1.00723,0,0,3073
15.320000,29.489503,0.06103,-0.06103,0.06103,0.10638,-0.00244,1.00748,0,0,3074
15.325000,29.489503,-0.06103,0.00000,-0.06103,0.10590,-0.00220,1.00748,0,0,3075
15.330000,29.504465,0.00000,0.00000,0.00000,0.10614,-0.00220,1.00699,0,0,3076
15.335000,29.504465,-0.06103,0.00000,-0.12206,0.10663,-0.00268,1.00650,0,0,3077
15.340000,29.504465,-0.06103,0.00000,-0.06103,0.10712,-0.00171,1.00699,0,0,3078
15.345000,29.519267,0.00000,0.00000,-0.06103,0.10638,-0.00195,1.00772,0,0,3079
15.350000,29.519267,0.06103,0.00000,0.06103,0.10614,-0.00195,1.00723,0,0,3080
15.355000,29.519267,0.00000,0.06103,0.06103,0.10590,-0.00146,1.00699,0,0,3081
15.360000,29.534217,-0.06103,0.06103,0.00000,0.10663,-0.00122,1.00699,0,0,3082
15.365000,29.534217,0.00000,0.00000,-0.06103,0.10638,-0.00195,1.00748,0,0,3083
15.370000,29.534217,0.00000,-0.06103,-0.06103,0.10614,-0.00122,1.00748,0,0,3084
15.375000,29.549178,0.00000,-0.06103,0.06103,0.10565,-0.00098,1.00723,0,0,3085
15.380000,29.549178,0.00000,0.00000,0.06103,0.10565,-0.00098,1.00699,0,0,3086
15.385000,29.549178,0.00000,0.00000,-0.06103,0.10492,-0.00146,1.00748,0,0,3087
15.390000,29.564511,0.00000,-0.06103,-0.06103,0.10516,-0.00195,1.00723,0,0,3088
15.395000,29.564511,0.06103,-0.06103,0.00000,0.10590,-0.00171,1.00723,0,0,3089
15.400000,29.564511,-0.06103,-0.06103,0.06103,0.10541,-0.00244,1.00796,0,0,3090
15.405000,29.579205,-0.12206,0.00000,0.00000,0.10492,-0.00195,1.00870,0,0,3091
15.410000,29.579205,-0.12206,0.06103,-0.06103,0.10443,-0.00073,1.00870,0,0,3092
15.415000,29.579205,-0.06103,0.06103,0.00000,0.10541,-0.00122,1.00821,0,0,3093
