t_device,t_host,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,dropped_before,buttons,seq
244.315000,398.593661,-0.18309,0.42721,-0.79339,-0.03831,0.22302,0.96844,15,0,49179
244.320000,398.593661,0.73236,0.67133,-0.42721,-0.03587,0.22228,0.97283,0,0,49180
244.325000,398.593661,1.52575,0.67133,-0.12206,-0.03562,0.22082,0.97795,0,0,49181
244.330000,398.593964,2.31914,0.24412,0.06103,-0.03562,0.21838,0.98381,0,0,49182
244.335000,398.593964,2.92944,-0.48824,0.42721,-0.03611,0.21570,0.98918,0,0,49183
244.340000,398.593964,3.17356,-0.97648,0.79339,-0.03562,0.21204,0.99235,0,0,49184
244.345000,398.594121,2.80738,-1.09854,1.09854,-0.03440,0.20886,0.99357,0,0,49185
244.350000,398.594121,2.07502,-0.97648,1.28163,-0.03489,0.20716,0.99674,0,0,49186
244.355000,398.594121,1.15957,-0.97648,1.09854,-0.03782,0.20545,0.99918,0,0,49187
244.360000,398.594255,0.30515,-1.09854,0.67133,-0.03831,0.20545,0.99381,0,0,49188
244.365000,398.594255,-0.54927,-1.28163,0.06103,-0.03855,0.20911,0.98527,0,0,49189
244.370000,398.594255,-1.70884,-1.03751,-0.54927,-0.03904,0.21326,0.97698,0,0,49190
244.375000,398.594382,-2.01399,-0.36618,-0.73236,-0.03782,0.21618,0.97161,0,0,49191
244.380000,398.594382,-1.89193,0.54927,-0.79339,-0.03416,0.21838,0.96844,0,0,49192
244.385000,398.594382,-1.58678,1.34266,-0.73236,-0.03196,0.21960,0.97185,0,0,49193
244.390000,398.594505,-1.22060,1.64781,-0.73236,-0.03318,0.22350,0.97673,0,0,49194
244.395000,398.594505,-0.73236,1.58678,-0.48824,-0.03465,0.22863,0.98112,0,0,49195
244.400000,398.594505,-0.48824,1.70884,-0.36618,-0.03148,0.23034,0.98893,0,0,49196
244.405000,398.594630,-0.54927,2.25811,-0.06103,-0.02830,0.23009,0.99650,0,0,49197
244.410000,398.594630,-0.97648,2.50223,0.36618,-0.02904,0.22936,1.00138,0,0,49198
244.415000,398.594630,-1.40369,2.31914,0.61030,-0.03270,0.22985,1.00455,0,0,49199
244.420000,398.594752,-1.95296,1.70884,0.73236,-0.03684,0.23107,1.00577,0,0,49200
244.425000,398.594752,-2.07502,1.09854,0.48824,-0.03831,0.22814,1.00528,0,0,49201
244.430000,398.594752,-2.31914,0.79339,0.12206,-0.03392,0.22546,0.99942,0,0,49202
244.435000,398.594875,-2.19708,0.61030,-0.24412,-0.03001,0.22228,0.99186,0,0,49203
244.440000,398.594875,-1.76987,0.48824,-0.24412,-0.02879,0.22106,0.98918,0,0,49204
244.445000,398.594875,-1.03751,0.42721,0.06103,-0.02879,0.22204,0.99064,0,0,49205
244.450000,398.595001,0.12206,0.00000,0.61030,-0.03172,0.22375,0.99088,0,0,49206
244.455000,398.595001,1.52575,-0.67133,1.22060,-0.03123,0.22472,0.98600,0,0,49207
244.460000,398.595001,2.50223,-0.79339,2.01399,-0.02830,0.22838,0.98064,0,0,49208
244.465000,398.595224,2.80738,-0.36618,2.99047,-0.02757,0.23082,0.98283,0,0,49209
244.470000,398.595224,2.50223,0.54927,4.15004,-0.03026,0.23326,0.98771,0,0,49210
244.475000,398.595224,2.19708,0.79339,4.63828,-0.03562,0.23424,0.99088,0,0,49211
244.480000,398.595372,2.07502,0.67133,4.82137,-0.03977,0.23204,0.99308,0,0,49212
244.485000,398.595372,1.70884,0.42721,4.76034,-0.04124,0.22765,0.99308,0,0,49213
244.490000,398.595372,1.22060,0.06103,4.63828,-0.04002,0.22375,0.99113,0,0,49214
244.495000,398.595499,0.73236,0.06103,4.51622,-0.03928,0.22033,0.98747,0,0,49215
244.500000,398.595499,-0.12206,0.24412,4.27210,-0.03953,0.21423,0.98698,0,0,49216
244.505000,398.595499,-0.42721,0.42721,4.08901,-0.03831,0.20789,0.98503,0,0,49217
244.510000,398.595627,-0.54927,0.30515,3.66180,-0.03831,0.20472,0.98259,0,0,49218
244.515000,398.595627,-0.12206,0.06103,3.11253,-0.04002,0.20179,0.98088,0,0,49219
244.520000,398.595627,0.73236,-0.24412,2.99047,-0.04002,0.20081,0.97795,0,0,49220
244.525000,398.595755,1.83090,-0.30515,3.23459,-0.04148,0.20106,0.97868,0,0,49221
244.530000,398.595755,2.68532,0.06103,3.47871,-0.04538,0.20228,0.98381,0,0,49222
244.535000,398.595755,3.41768,0.12206,3.47871,-0.04953,0.20008,0.99186,0,0,49223
244.540000,398.595879,3.90592,-0.12206,2.99047,-0.05075,0.19715,0.99650,0,0,49224
244.545000,398.595879,3.66180,-0.61030,2.01399,-0.05026,0.19227,0.99942,0,0,49225
244.550000,398.595879,2.80738,-0.79339,1.34266,-0.04856,0.19130,0.99942,0,0,49226
244.555000,398.596001,1.76987,-0.85442,1.22060,-0.04636,0.19227,1.00016,0,0,49227
244.560000,398.596001,0.91545,-0.73236,1.40369,-0.04441,0.19349,1.00211,0,0,49228
244.565000,398.596001,0.30515,-0.30515,1.58678,-0.04319,0.19252,1.00333,0,0,49229
244.570000,398.596125,0.00000,0.18309,1.70884,-0.04392,0.19276,1.00284,0,0,49230
244.575000,398.596125,-0.18309,0.30515,1.58678,-0.04368,0.19300,1.00308,0,0,49231
244.580000,398.596125,0.00000,0.18309,1.28163,-0.04514,0.19227,1.00357,0,0,49232
244.585000,398.596250,0.48824,-0.42721,1.09854,-0.04416,0.19130,1.00479,0,0,49233
244.590000,398.596250,1.34266,-1.34266,0.73236,-0.04319,0.19008,1.00138,0,0,49234
244.595000,398.596250,1.95296,-1.64781,0.48824,-0.04392,0.19300,0.99381,0,0,49235
244.600000,398.596375,2.31914,-2.07502,0.36618,-0.04587,0.19691,0.98722,0,0,49236
244.605000,398.596375,2.25811,-2.31914,0.24412,-0.04514,0.19910,0.98112,0,0,49237
244.610000,398.596375,1.89193,-2.13605,0.18309,-0.04368,0.19788,0.97698,0,0,49238
244.615000,398.596499,1.58678,-2.19708,-0.18309,-0.04416,0.19935,0.97551,0,0,49239
244.620000,398.596499,1.22060,-1.83090,-0.30515,-0.04490,0.20276,0.97502,0,0,49240
244.625000,398.596499,0.61030,-1.28163,-0.36618,-0.04319,0.20423,0.97746,0,0,49241
244.630000,398.596623,-0.12206,-0.79339,-0.48824,-0.04124,0.20252,0.98576,0,0,49242
244.635000,398.596623,-1.15957,-0.18309,-0.73236,-0.04270,0.20228,0.99210,0,0,49243
244.640000,398.596623,-2.38017,0.18309,-1.22060,-0.04612,0.20057,0.99576,0,0,49244
244.645000,398.596750,-2.92944,-0.18309,-1.46472,-0.04392,0.19935,0.99332,0,0,49245
244.650000,398.596750,-3.05150,-0.85442,-1.22060,-0.03928,0.19813,0.98844,0,0,49246
244.655000,398.596750,-2.62429,-1.64781,-0.91545,-0.03684,0.19447,0.98308,0,0,49247
244.660000,398.596875,-1.70884,-2.07502,-0.79339,-0.03489,0.19276,0.97795,0,0,49248
244.665000,398.596875,-0.67133,-1.89193,-0.79339,-0.03465,0.19081,0.97258,0,0,49249
244.670000,398.596875,0.06103,-1.09854,-0.54927,-0.03416,0.19032,0.96917,0,0,49250
244.675000,398.597002,0.12206,-0.30515,-0.12206,-0.03587,0.19252,0.97112,0,0,49251
244.680000,398.597002,0.00000,0.18309,0.18309,-0.03660,0.19276,0.97405,0,0,49252
244.685000,398.597002,-0.24412,0.24412,0.12206,-0.03587,0.19349,0.97746,0,0,49253
244.690000,398.597168,-1.09854,0.48824,0.06103,-0.03660,0.19496,0.98381,0,0,49254
244.695000,398.597168,-2.86841,1.52575,-0.12206,-0.04026,0.19715,0.98796,0,0,49255
244.700000,398.597168,-3.53974,1.89193,-0.36618,-0.04319,0.19837,0.99137,0,0,49256
244.705000,398.597534,-2.99047,1.46472,-0.61030,-0.04148,0.19764,0.99235,0,0,49257
244.710000,398.597534,-1.76987,0.61030,-0.67133,-0.03977,0.19837,0.99259,0,0,49258
244.715000,398.597534,-0.42721,-0.42721,-0.79339,-0.03831,0.20154,0.99137,0,0,49259
244.720000,398.597677,0.97648,-1.52575,-1.15957,-0.03709,0.20496,0.98747,0,0,49260
244.725000,398.597677,1.34266,-1.76987,-1.52575,-0.03611,0.20618,0.98356,0,0,49261
244.730000,398.597677,1.15957,-1.76987,-2.01399,-0.03636,0.20911,0.97893,0,0,49262
244.735000,398.597807,0.61030,-1.64781,-2.44120,-0.03440,0.21155,0.97576,0,0,49263
244.740000,398.597807,-0.36618,-1.46472,-2.44120,-0.03392,0.21423,0.97429,0,0,49264
244.745000,398.597807,-0.79339,-1.52575,-2.25811,-0.03294,0.21643,0.97234,0,0,49265
244.750000,398.597933,-0.73236,-1.83090,-2.13605,-0.02952,0.21692,0.96990,0,0,49266
244.755000,398.597933,-0.42721,-1.95296,-2.01399,-0.02830,0.21740,0.96624,0,0,49267
244.760000,398.597933,0.18309,-1.76987,-1.70884,-0.02977,0.21862,0.96575,0,0,49268
244.765000,398.598056,0.79339,-1.58678,-1.28163,-0.02904,0.22058,0.96941,0,0,49269
244.770000,398.598056,1.83090,-1.83090,-0.85442,-0.02660,0.22277,0.97161,0,0,49270
244.775000,398.598056,2.19708,-2.19708,-0.85442,-0.02416,0.22790,0.96917,0,0,49271
244.780000,398.598182,1.95296,-2.19708,-0.79339,-0.02220,0.23229,0.96819,0,0,49272
244.785000,398.598182,1.40369,-1.89193,-0.67133,-0.02245,0.23644,0.96844,0,0,49273
244.790000,398.598182,0.73236,-1.64781,-0.67133,-0.02342,0.23912,0.97088,0,0,49274
244.795000,398.598305,0.06103,-1.15957,-0.67133,-0.01952,0.23766,0.96648,0,0,49275
244.800000,398.598305,-0.48824,-0.61030,-0.48824,-0.01757,0.23961,0.95550,0,0,49276
244.805000,398.598305,-2.44120,0.67133,0.24412,-0.02220,0.23644,0.95599,0,0,49277
244.810000,398.598430,-3.72283,1.70884,1.03751,-0.02318,0.23107,0.95770,0,0,49278
244.815000,398.598430,-2.92944,1.89193,1.34266,-0.02416,0.22399,0.95502,0,0,49279
244.820000,398.598430,-1.83090,1.58678,1.28163,-0.02513,0.21740,0.95184,0,0,49280
244.825000,398.598553,-0.73236,1.15957,1.15957,-0.02733,0.21692,0.95282,0,0,49281
244.830000,398.598553,0.24412,1.09854,1.09854,-0.03026,0.21838,0.95648,0,0,49282
244.835000,398.598553,1.15957,1.15957,1.15957,-0.03416,0.21936,0.96258,0,0,49283
244.840000,398.598677,2.01399,1.15957,1.58678,-0.03855,0.21789,0.97332,0,0,49284
244.845000,398.598677,3.23459,1.03751,2.13605,-0.04124,0.21301,0.98698,0,0,49285
244.850000,398.598677,4.02798,0.48824,2.44120,-0.04172,0.20667,0.99601,0,0,49286
244.855000,398.598802,4.57725,-0.36618,2.50223,-0.04172,0.20130,1.00162,0,0,49287
244.860000,398.598802,4.69931,-1.34266,2.19708,-0.04026,0.19593,1.00430,0,0,49288
244.865000,398.598802,3.96695,-2.38017,1.52575,-0.03977,0.19300,1.00455,0,0,49289
244.870000,398.598930,2.68532,-2.44120,0.85442,-0.03928,0.19447,1.00235,0,0,49290
244.875000,398.598930,1.15957,-2.13605,0.00000,-0.04221,0.19666,0.99796,0,0,49291
244.880000,398.598930,-0.06103,-1.52575,-0.67133,-0.04465,0.19984,0.99625,0,0,49292
244.885000,398.599053,-0.85442,-1.09854,-0.85442,-0.03953,0.20276,0.99406,0,0,49293
244.890000,398.599053,-1.52575,-0.73236,-0.54927,-0.03367,0.20886,0.99308,0,0,49294
244.895000,398.599053,-2.19708,-0.30515,-0.18309,-0.03465,0.21448,0.99088,0,0,49295
244.900000,398.599241,-2.31914,0.00000,-0.30515,-0.03855,0.22033,0.98625,0,0,49296
244.905000,398.599241,-1.89193,0.48824,-0.54927,-0.04343,0.22448,0.98234,0,0,49297
244.910000,398.599241,-1.70884,1.28163,-0.42721,-0.04416,0.22326,0.98454,0,0,49298
244.915000,398.599437,-1.15957,1.34266,-0.06103,-0.04197,0.22033,0.98527,0,0,49299
244.920000,398.599437,-0.79339,0.79339,0.06103,-0.03880,0.22009,0.98259,0,0,49300
244.925000,398.599437,-0.61030,0.30515,0.36618,-0.03880,0.22204,0.97990,0,0,49301
244.930000,398.599567,-0.54927,0.36618,0.79339,-0.04099,0.22204,0.97917,0,0,49302
244.935000,398.599567,-0.61030,0.79339,1.09854,-0.04124,0.21716,0.98112,0,0,49303
244.940000,398.599567,-0.36618,1.09854,0.91545,-0.04026,0.21155,0.98381,0,0,49304
244.945000,398.599689,0.06103,0.85442,0.48824,-0.03904,0.20789,0.98478,0,0,49305
244.950000,398.599689,0.48824,0.42721,0.00000,-0.03611,0.20520,0.98747,0,0,49306
244.955000,398.599689,0.91545,-0.24412,-0.42721,-0.03318,0.20374,0.98796,0,0,49307
244.960000,398.599816,0.97648,-0.91545,-0.79339,-0.03099,0.20496,0.98527,0,0,49308
244.965000,398.599816,0.54927,-1.46472,-1.03751,-0.03148,0.20886,0.98283,0,0,49309
244.970000,398.599816,0.18309,-1.58678,-1.28163,-0.03489,0.21301,0.98161,0,0,49310
244.975000,398.599939,0.24412,-1.52575,-1.40369,-0.03587,0.21740,0.97868,0,0,49311
244.980000,398.599939,0.54927,-1.52575,-1.34266,-0.03440,0.22033,0.97698,0,0,49312
244.985000,398.599939,1.09854,-1.64781,-1.22060,-0.03392,0.22204,0.97795,0,0,49313
244.990000,398.600060,1.70884,-2.13605,-1.22060,-0.03318,0.22497,0.97698,0,0,49314
244.995000,398.600060,2.31914,-2.44120,-1.22060,-0.03026,0.22985,0.97234,0,0,49315
245.000000,398.600060,2.19708,-1.83090,-1.28163,-0.02416,0.23204,0.96892,0,0,49316
245.005000,398.600183,1.28163,-0.12206,-1.03751,-0.01830,0.23400,0.96892,0,0,49317
245.010000,398.600183,-0.42721,1.95296,-0.06103,-0.01854,0.23424,0.97673,0,0,49318
245.015000,398.600183,-2.38017,3.35665,0.97648,-0.02318,0.23009,0.98503,0,0,49319
245.020000,398.600306,-3.23459,2.80738,1.89193,-0.02660,0.22765,0.98503,0,0,49320
245.025000,398.600306,-3.05150,1.89193,2.19708,-0.02757,0.22546,0.98210,0,0,49321
245.030000,398.600306,-2.56326,1.40369,2.38017,-0.02733,0.22131,0.98015,0,0,49322
245.035000,398.600430,-1.64781,1.34266,2.31914,-0.02904,0.22033,0.97844,0,0,49323
245.040000,398.600430,-0.12206,1.22060,2.19708,-0.03196,0.21911,0.98064,0,0,49324
245.045000,398.600430,1.15957,0.97648,2.07502,-0.03270,0.21570,0.98527,0,0,49325
245.050000,398.600555,2.19708,0.54927,1.76987,-0.03026,0.21423,0.98674,0,0,49326
245.055000,398.600555,2.38017,0.30515,1.40369,-0.02611,0.21643,0.98893,0,0,49327
245.060000,398.600555,1.52575,0.54927,1.28163,-0.02708,0.21960,0.99308,0,0,49328
245.065000,398.600684,0.18309,1.03751,1.28163,-0.03270,0.22155,0.99796,0,0,49329
245.070000,398.600684,-1.15957,1.58678,1.40369,-0.03343,0.22228,0.99967,0,0,49330
245.075000,398.600684,-1.89193,1.76987,1.28163,-0.03050,0.22277,0.99967,0,0,49331
245.080000,398.600807,-2.31914,1.76987,1.15957,-0.02928,0.22180,0.99625,0,0,49332
245.085000,398.600807,-2.01399,1.64781,1.15957,-0.03074,0.22204,0.99503,0,0,49333
245.090000,398.600807,-1.15957,1.40369,1.40369,-0.03367,0.22033,0.99406,0,0,49334
245.095000,398.600928,0.06103,0.91545,1.58678,-0.03294,0.21814,0.99528,0,0,49335
245.100000,398.600928,1.52575,0.00000,1.70884,-0.03026,0.21667,0.99674,0,0,49336
245.105000,398.600928,2.62429,-0.67133,1.76987,-0.03026,0.21667,0.99747,0,0,49337
245.110000,398.601050,3.41768,-1.46472,1.76987,-0.03367,0.21667,0.99625,0,0,49338
245.115000,398.601050,3.47871,-1.89193,1.52575,-0.03465,0.21496,0.99406,0,0,49339
245.120000,398.601050,2.99047,-2.07502,1.34266,-0.03123,0.21399,0.98820,0,0,49340
245.125000,398.601171,1.95296,-1.52575,1.52575,-0.02855,0.21423,0.98283,0,0,49341
245.130000,398.601171,0.18309,-0.54927,2.07502,-0.02952,0.21521,0.98381,0,0,49342
245.135000,398.601171,-1.70884,0.30515,2.50223,-0.03221,0.21765,0.98674,0,0,49343
245.140000,398.601332,-3.05150,0.67133,2.62429,-0.03465,0.22180,0.98527,0,0,49344
245.145000,398.601332,-3.78386,1.09854,2.19708,-0.03660,0.22424,0.98283,0,0,49345
245.150000,398.601332,-3.96695,1.76987,1.76987,-0.03660,0.22228,0.98112,0,0,49346
245.155000,398.601457,-3.66180,2.07502,1.58678,-0.03465,0.21862,0.98112,0,0,49347
245.160000,398.601457,-2.86841,1.95296,1.83090,-0.03221,0.21716,0.98308,0,0,49348
245.165000,398.601457,-1.70884,1.64781,2.56326,-0.03270,0.21228,0.98820,0,0,49349
245.170000,398.601580,-1.03751,1.28163,2.99047,-0.03660,0.20935,0.99137,0,0,49350
245.175000,398.601580,-0.79339,1.03751,3.11253,-0.04124,0.20472,0.99235,0,0,49351
245.180000,398.601580,-0.42721,0.42721,2.68532,-0.04270,0.19935,0.99064,0,0,49352
245.185000,398.601706,0.06103,-0.36618,1.89193,-0.04075,0.19447,0.99040,0,0,49353
245.190000,398.601706,0.30515,-0.67133,1.28163,-0.04221,0.19154,0.98966,0,0,49354
245.195000,398.601706,0.73236,-0.67133,0.85442,-0.04246,0.19056,0.98918,0,0,49355
245.200000,398.601829,0.97648,-0.61030,0.61030,-0.04050,0.18886,0.98844,0,0,49356
245.205000,398.601829,0.48824,-0.36618,0.12206,-0.03855,0.19032,0.99113,0,0,49357
245.210000,398.601829,-0.06103,-0.42721,-0.42721,-0.04148,0.19227,0.99430,0,0,49358
245.215000,398.601953,-0.91545,-0.42721,-1.09854,-0.04416,0.19422,0.99454,0,0,49359
245.220000,398.601953,-1.22060,-0.67133,-1.58678,-0.04319,0.19349,0.99308,0,0,49360
245.225000,398.601953,-1.52575,-0.85442,-1.89193,-0.04124,0.19398,0.99162,0,0,49361
245.230000,398.602076,-1.64781,-1.22060,-2.25811,-0.04221,0.19642,0.98918,0,0,49362
245.235000,398.602076,-1.34266,-1.64781,-2.68532,-0.04319,0.19984,0.98844,0,0,49363
245.240000,398.602076,-0.48824,-1.83090,-2.62429,-0.03880,0.19984,0.98454,0,0,49364
245.245000,398.602708,0.12206,-1.95296,-1.89193,-0.03123,0.20032,0.97746,0,0,49365
245.250000,398.602708,0.48824,-1.89193,-0.73236,-0.02879,0.20276,0.97429,0,0,49366
245.255000,398.602708,0.61030,-1.76987,0.42721,-0.02904,0.20545,0.97600,0,0,49367
245.260000,398.602843,0.73236,-1.70884,1.15957,-0.02757,0.20960,0.97088,0,0,49368
245.265000,398.602843,0.18309,-1.28163,1.76987,-0.02806,0.21277,0.96307,0,0,49369
245.270000,398.602843,-1.28163,-0.42721,1.95296,-0.03074,0.21350,0.96185,0,0,49370
245.275000,398.602967,-2.50223,0.42721,1.95296,-0.03172,0.21228,0.96234,0,0,49371
245.280000,398.602967,-3.05150,0.73236,1.64781,-0.03196,0.20960,0.96331,0,0,49372
245.285000,398.602967,-3.23459,1.15957,1.28163,-0.03392,0.20740,0.96282,0,0,49373
245.290000,398.612431,-3.11253,1.58678,1.03751,-0.03489,0.20740,0.96551,0,0,49374
245.295000,398.612431,-2.31914,1.58678,0.67133,-0.03465,0.20642,0.97088,0,0,49375
245.300000,398.612431,-0.85442,0.97648,0.36618,-0.03392,0.20472,0.97332,0,0,49376
245.305000,398.627016,0.91545,0.12206,-0.12206,-0.03465,0.20594,0.97307,0,0,49377
245.310000,398.627016,2.62429,-0.79339,-0.54927,-0.03538,0.20984,0.97502,0,0,49378
245.315000,398.627016,3.53974,-1.28163,-0.73236,-0.03489,0.21423,0.97771,0,0,49379
245.320000,398.642139,4.15004,-1.34266,-0.85442,-0.03245,0.21789,0.97820,0,0,49380
245.325000,398.642139,4.08901,-1.22060,-0.97648,-0.02879,0.21887,0.97990,0,0,49381
245.330000,398.642139,3.17356,-1.09854,-1.03751,-0.02464,0.21960,0.98015,0,0,49382
245.335000,398.657255,1.34266,-0.85442,-1.09854,-0.02367,0.22204,0.98137,0,0,49383
245.340000,398.657255,-1.64781,-0.12206,-1.15957,-0.02830,0.22180,0.98405,0,0,49384
245.345000,398.657255,-3.60077,0.42721,-1.52575,-0.03074,0.21887,0.98430,0,0,49385
245.350000,398.672107,-4.76034,0.79339,-2.01399,-0.03001,0.21692,0.98356,0,0,49386
245.355000,398.672107,-5.18755,1.09854,-2.31914,-0.02928,0.21545,0.98186,0,0,49387
245.360000,398.672107,-5.06549,1.58678,-2.19708,-0.02782,0.21326,0.97917,0,0,49388
245.365000,398.687214,-4.39416,2.13605,-1.34266,-0.02684,0.21106,0.97698,0,0,49389
245.370000,398.687214,-3.35665,2.44120,0.30515,-0.02782,0.21204,0.97820,0,0,49390
245.375000,398.687214,-2.50223,2.25811,1.46472,-0.02708,0.21496,0.98137,0,0,49391
245.380000,398.702110,-1.89193,2.07502,2.07502,-0.02684,0.21618,0.98234,0,0,49392
245.385000,398.702110,-1.70884,2.31914,2.31914,-0.02782,0.21643,0.98283,0,0,49393
245.390000,398.702110,-1.95296,2.62429,2.13605,-0.03050,0.21423,0.98454,0,0,49394
245.395000,398.717437,-2.50223,2.74635,1.83090,-0.03001,0.21008,0.98747,0,0,49395
245.400000,398.717437,-3.17356,2.62429,1.64781,-0.03074,0.20789,0.99235,0,0,49396
245.405000,398.717437,-3.11253,2.44120,1.34266,-0.03099,0.20740,0.99552,0,0,49397
245.410000,398.732128,-2.74635,1.95296,0.91545,-0.03026,0.20789,0.99601,0,0,49398
245.415000,398.732128,-2.31914,1.34266,0.18309,-0.03343,0.20691,0.99601,0,0,49399
245.420000,398.732128,-1.89193,1.15957,-0.06103,-0.03904,0.20472,0.99332,0,0,49400
245.425000,398.747107,-0.97648,0.54927,-0.18309,-0.03977,0.20228,0.98991,0,0,49401
245.430000,398.747107,-0.12206,-0.18309,-0.48824,-0.03709,0.20154,0.98503,0,0,49402
245.435000,398.747107,0.48824,-1.34266,-1.09854,-0.03245,0.20301,0.97746,0,0,49403
245.440000,398.762447,0.48824,-1.64781,-1.64781,-0.03172,0.20594,0.97356,0,0,49404
245.445000,398.762447,-0.06103,-1.15957,-2.07502,-0.03245,0.20789,0.97405,0,0,49405
245.450000,398.762447,-0.67133,-0.36618,-2.25811,-0.03416,0.20960,0.97649,0,0,49406
245.455000,398.777422,-1.09854,0.06103,-2.13605,-0.03270,0.21082,0.97893,0,0,49407
245.460000,398.777422,-1.22060,-0.12206,-1.95296,-0.03123,0.21106,0.97966,0,0,49408
245.465000,398.777422,-0.97648,-0.54927,-1.70884,-0.03026,0.21423,0.97722,0,0,49409
245.470000,398.792116,-0.61030,-0.42721,-1.22060,-0.03026,0.21887,0.97527,0,0,49410
245.475000,398.792116,-0.73236,0.61030,-0.36618,-0.03392,0.21984,0.97917,0,0,49411
245.480000,398.792116,-0.91545,1.64781,0.12206,-0.03270,0.21618,0.98064,0,0,49412
245.485000,398.807292,-0.91545,2.13605,0.36618,-0.02952,0.21618,0.97698,0,0,49413
245.490000,398.807292,-2.01399,2.62429,0.79339,-0.03123,0.21814,0.97795,0,0,49414
245.495000,398.807292,-3.53974,3.35665,0.85442,-0.03514,0.21765,0.98405,0,0,49415
245.500000,398.821992,-4.69931,4.27210,0.30515,-0.03977,0.21814,0.99040,0,0,49416
245.505000,398.821992,-6.16403,5.49270,-0.85442,-0.04075,0.21570,0.99406,0,0,49417
245.510000,398.821992,-7.50669,6.53021,-2.50223,-0.03636,0.21228,0.99674,0,0,49418
245.515000,398.837452,-9.82583,7.07948,-3.53974,-0.04221,0.21350,1.00186,0,0,49419
245.520000,398.837452,-11.22952,7.01845,-3.90592,-0.05563,0.21472,1.01089,0,0,49420
245.525000,398.837452,-10.74128,5.98094,-3.78386,-0.05954,0.21423,1.01187,0,0,49421
245.530000,398.852111,-8.91038,4.21107,-3.35665,-0.05417,0.21130,1.00479,0,0,49422
245.535000,398.852111,-5.67579,1.83090,-2.99047,-0.05051,0.20838,0.99869,0,0,49423
245.540000,398.852111,-2.62429,0.36618,-2.44120,-0.05173,0.20569,0.99552,0,0,49424
245.545000,398.867152,0.85442,-0.79339,-1.58678,-0.05026,0.20325,0.99259,0,0,49425
245.550000,398.867152,3.96695,-1.89193,-0.67133,-0.04441,0.20057,0.98942,0,0,49426
245.555000,398.867152,5.85888,-2.99047,-0.06103,-0.04002,0.19959,0.98405,0,0,49427
245.560000,398.882009,6.53021,-3.60077,0.18309,-0.03977,0.20081,0.98039,0,0,49428
245.565000,398.882009,5.79785,-3.47871,-0.06103,-0.04538,0.20252,0.97405,0,0,49429
245.570000,398.882009,4.15004,-2.62429,-0.61030,-0.05075,0.20057,0.97332,0,0,49430
245.575000,398.897243,2.19708,-1.22060,-1.58678,-0.04880,0.19374,0.97258,0,0,49431
245.580000,398.897243,0.24412,0.12206,-2.74635,-0.03928,0.18690,0.96892,0,0,49432
245.585000,398.897243,-2.68532,1.76987,-3.05150,-0.03172,0.18178,0.96892,0,0,49433
245.590000,398.912230,-4.57725,2.92944,-2.13605,-0.03123,0.18251,0.97454,0,0,49434
245.595000,398.912230,-5.43167,3.11253,-0.97648,-0.03562,0.18324,0.98283,0,0,49435
245.600000,398.912230,-5.12652,2.68532,-0.30515,-0.04026,0.18324,0.98649,0,0,49436
245.605000,398.927107,-3.78386,1.70884,-0.30515,-0.04416,0.18471,0.98259,0,0,49437
245.610000,398.927107,-1.95296,0.85442,-0.61030,-0.04660,0.18715,0.97746,0,0,49438
245.615000,398.927107,-0.42721,0.42721,-0.97648,-0.04709,0.18886,0.97502,0,0,49439
245.620000,398.942447,1.03751,0.36618,-1.28163,-0.04368,0.19008,0.97380,0,0,49440
245.625000,398.942447,1.89193,0.67133,-1.64781,-0.03806,0.18959,0.97112,0,0,49441
245.630000,398.942447,1.76987,1.34266,-2.19708,-0.03587,0.18934,0.97014,0,0,49442
245.635000,398.957135,0.97648,2.25811,-2.62429,-0.03562,0.19130,0.97283,0,0,49443
245.640000,398.957135,-0.85442,3.35665,-2.68532,-0.04075,0.19422,0.97868,0,0,49444
245.645000,398.957135,-1.83090,3.90592,-2.56326,-0.04294,0.19642,0.98600,0,0,49445
245.650000,398.972105,-2.01399,3.60077,-2.25811,-0.04148,0.19544,0.99015,0,0,49446
245.655000,398.972105,-2.25811,3.23459,-1.95296,-0.04172,0.19276,0.99503,0,0,49447
245.660000,398.972105,-2.68532,3.23459,-1.89193,-0.04368,0.19325,1.00162,0,0,49448
245.665000,398.987276,-3.05150,3.29562,-2.01399,-0.04563,0.19300,1.00796,0,0,49449
245.670000,398.987276,-3.23459,2.92944,-2.44120,-0.04514,0.19349,1.00967,0,0,49450
245.675000,398.987276,-3.41768,2.38017,-2.99047,-0.04294,0.19349,1.00943,0,0,49451
245.680000,399.002054,-3.23459,1.70884,-3.41768,-0.04197,0.19471,1.00577,0,0,49452
245.685000,399.002054,-2.68532,1.03751,-3.47871,-0.04197,0.19642,0.99991,0,0,49453
245.690000,399.002054,-1.34266,0.06103,-3.35665,-0.04172,0.19935,0.99406,0,0,49454
245.695000,399.017141,-0.12206,-0.42721,-3.05150,-0.03904,0.20276,0.98625,0,0,49455
245.700000,399.017141,1.09854,-0.91545,-2.38017,-0.03855,0.20496,0.98039,0,0,49456
245.705000,399.017141,2.25811,-1.28163,-1.70884,-0.03782,0.20642,0.97454,0,0,49457
245.710000,399.032088,3.41768,-1.28163,-0.91545,-0.03709,0.20667,0.96917,0,0,49458
245.715000,399.032088,3.60077,-0.85442,-0.24412,-0.03684,0.20569,0.96624,0,0,49459
